row_number,Unnamed: 0_x,symbol,id,quarter,time,title,year,Unnamed: 0_y,name,speech,session
48,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7038,William Doyle,"[""All right, Don, I'm going to ask Wayne to respond to that.""]",question_answer
49,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7039,Wayne Brownlee,"[""Don, if we did not have the capital spending deduction against the margin, that tax rate would probably be closer 12% to 15% of the potash gross margin. So it makes a significant difference on a one-time basis. The government of Saskatchewan, the current government, which is the Saskatchewan party has reiterated on a number of occasions that they fully support the existing tax regime. There is an election in November, and so I wouldn't expect there would be anything that would come out of any tax changes through that period of time. And generally, I would say that from a distant third-party perspective, it would appear at this stage, unlikely that, that party in power would not repeat itself for a four-year cycle. Obviously, you can never be sure about what would happen but they are doing fairly strongly in the polls and they see the full benefit of the capital spending that we're doing in Saskatchewan. In terms of the job creation, we're doing $6.5 billion in Saskatchewan alone. The other two players are -- probably would get that total up to $10 billion to $12 billion, which is actually generating significant benefits for the province. In fact, if you take a look at the increased personal income tax and the increased sales tax that the government of Saskatchewan is getting right now, it actually makes up more than the one-time deduction on the PPT. So the government on a holistic total revenue perspective basis is actually much better off enjoying these expansions and getting higher total tax revenue as a result. So it's something to watch, but I don't think it's something that we have – that’s a huge risk at this stage.""]",question_answer
50,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7040,William Doyle,"[""Don, the only addition I'd make is that this tax system allowed the Province of Saskatchewan to totally escape the great recession. I think that's a pretty positive tax policy to have in place, and the benefits have been great for this province and continue to be so.""]",question_answer
51,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7041,Operator,['The next question comes from Edlain Rodriguez of Gleacher & Company.'],question_answer
52,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7042,Edlain Rodriguez,"[""Bill, quick question. On your guidance update, you didn't say anything about the equity earnings in the tax rate. Do we assume they stay as they were before or any changes there? And also, in terms of the natural gas cost in Trinidad, should we expect them to keep going higher as the benchmark of ammonia prices keep going up?""]",question_answer
53,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7043,William Doyle,"[""We're going to split that question, Edlain. Wayne will take care of the first part of it. In terms of Trinidad, it's an indexed gas cost. So the higher the selling price for ammonia, the higher our gas costs are in Trinidad. But believe me, that's a good deal for us. That's a good deal for our shareholders, and we make more money with higher ammonia prices. There's no doubt about that. So I wouldn't see that as a negative. And the real plus is, of course, if it ever goes the other way, you've got some protection. Wayne, you want to take care of the...""]",question_answer
54,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7044,Wayne Brownlee,"[""Yes. I think our guidance on other income remains as it was in coming out of the results from last -- in January. So we're forecasting other income between $300 million and $350 million for the year, maybe have a bias for a little bit higher than what we might have said in January given that potash prices have probably come up a little bit stronger than we originally anticipated, which would benefit our equity interest. The overall income tax rate is still forecast to be somewhere between 25% and 27%, which is still consistent with guidance that we put out in January.""]",question_answer
55,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7045,Operator,['The next question comes from Charles Rentschler of Boenning and Scattergood.'],question_answer
56,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7046,Charles Rentschler,"[""Bill, sorry to be fixated on China but it's hard not to be. You’ve predicted that China needs to import a lot more corn and/or a lot more potash, and I wondered what's your latest appraisal on what's going to happen there including purchasing tactics or strategies.""]",question_answer
57,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7047,William Doyle,"[""All right. Charlie, what I'd say is that the answer to your question, are they going to import corn or potash, the answer is both. This year, our guess is somewhere in the 2.5 -- I'm talking the year that ends September 30 somewhere in the 2.5 to 3 million tonne range of corn imports. They're currently at about 1.3. In terms of potash we're on six-month contracts. They're going to need more potash here in the second half. They're returning to pre-downturn consumption levels. And as I said, there's a lot of pressure on food production there. If you think about corn, you've got some people within the government saying that they're going to be a 15 to 20 million tonne corn importer for the end of this decade, which would be a hell of a move up. But in order to not be any worse than that, they're going to need to get their potash applications up on corn land. And across the board, they need -- they're not as bad as India on N to K ratio, but they're certainly got a long way to go. Stephen, you're more an expert in China than anybody at the table. Do you have any comments there?""]",question_answer
58,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7048,Stephen Dowdle,"[""Well, what we've seen in the first half, we've seen a demand for fertilizers in general to be quite robust, and this supports our concept that during the second half, we do expect to see significant volumes probably similar to what was contracted during the first half to support China's agriculture during the second half.""]",question_answer
59,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7049,Operator,['The next question comes from Mark Gulley of Soleil Securities.'],question_answer
60,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7050,Mark Gulley,"[""Bill, thanks for the update with respect to replacement cost of economics on new potash capacity in Saskatchewan. You focused, of course, on traditional shaft mining. I've assumed you've also looked at solution mining as an alternative to what you're doing now. Can you update us on whether or not that does, with cheap natural gas costs, does that change the capital versus operating cost mix to perhaps advantage of more solution mining in the province?""]",question_answer
61,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7051,William Doyle,"[""All right, Mark. I'm going to ask Garth to respond to you.""]",question_answer
62,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7052,Garth Moore,"[""Mark, as you know, nobody's started the solution mining in Saskatchewan or anywhere in the world in decades. And really, the only successful solution mining is at Belle Plaine at Mosaic's operation. We think that the capital costs are still about $1 billion less than the -- in the cost and operate -- of an underground operation of similar size in Saskatchewan. We're not sure what the operating costs are. They would be slightly lower now because it is quite energy intensive because of natural gas. And natural gas pricing in the U.S. is down considerably. But in Saskatchewan, it's still relatively high in comparison to the U.S. So it's not a really huge advantage yet. We're still uncertain as to whether there will be a solution mine in Saskatchewan or an underground mine but either one of them still need a big increase in the net back to the mine gate and we're just watching.""]",question_answer
63,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7053,William Doyle,"[""And, Mark, what I'd say is most people don't -- when they listen to people wax eloquent about solution mining, first of all, I think it's interesting that no producer that's actually in the business is waxing eloquent about solution mining. But the other thing that you don't hear about solution mining is the biggest cost of the potash project within the plant gate is the mill. You've got to have a mill to make potash, and you're building a mill nowadays for at least $2 billion. So you hear some of these numbers of what people, most of them are -- some of the -- Garth has a very friendly name for them. I would call them people that are just speculators? Would that be the word?""]",question_answer
64,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7054,Denita Stann,['Speculators.'],question_answer
65,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7055,William Doyle,"[""Speculators. They make it sound like they can do this for nothing and it doesn't take any time, and the point that Garth made also is that you're betting on gas costs. And we see shale in -- big impact on nitrogen in the U.S. But 10 years down the road as demand for gas because we don't want nuclear and we don't want coal and we don't want any other -- wind isn't doing what they said it was going to do. And some of the other solar, not producing much. And so we got everybody on gas to produce energy, and everything else that we need. What's that going to do to the price of gas? So you really have an unknown there in terms of your operating cost. That can be a little scary for me.""]",question_answer
66,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7056,Operator,"['The next question comes from Fai Lee[ph], an independent analyst.']",question_answer
67,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7057,Unknown Analyst -,"['Bill, as mentioned the February product price increase for North America will take place effectively during the seasonally softer summer sale period. Based on your comments, it seems logical to expect additional pricing increase announcements for the fall that would make the February pricing look relatively attractive. Do you agree and assuming you do, when should we expect these price increases to be announced?']",question_answer
68,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7058,William Doyle,"[""Fai [ph], what I'd say is you're going have price pressure both offshore and domestically. The bigger pressure will be in the offshore markets over the next six to nine months. But you're going to see price pressure in both, and all that's because you're going to have very, very tight supply demand in potash. As I said, we're going to be challenged to keep up with the demand out there. So I can't tell you by month or by week. But you can expect price increases in both, but you're going to have more of a focus on the international market first.""]",question_answer
69,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7059,Denita Stann,"[""We'd like to thank everyone for joining us this afternoon. If you do have any questions, please don't hesitate to call us at the office. Thank you, and have a great day.""]",question_answer
70,116,NTR.TO,NTR.TO_31324,1,2011-04-28 13:01:01,Earnings call Q1 2011,2011,7060,Operator,"['Ladies and gentlemen, this concludes the conference call for today. Thank you for participating. Please disconnect your lines.']",question_answer
